disc_code,year,discipline,disc,otherpostgraduate,bachelor,otherundergraduate,enablingcourses,nonawardcourses,totaleftsl,doctorate,masters,stud_contrib,band,disc_accval,treat,treat_group,disc_num,dup,gap,_spell,_seq,_end,length,short,t,ln_bachelor,ln_stud_contrib,dem_bachelor,ln_dem_bachelor,de_treat,np1,np2,event_time1,event_time2,event_time
090799,2006,behavioural science,behaviouralscience,876,6440,67,14,89,8522,408,628,4899,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,1,0,13,0,0,8.7702837,8.4967861,-2003.1543,-.2576952,0,0,0,,,
090799,2007,behavioural science,behaviouralscience,971,6218,59,16,101,8512,394,752,4996,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,2,0,13,0,1,8.7352037,8.5163927,-2225.1543,-.29277515,0,0,0,,,
090799,2008,behavioural science,behaviouralscience,912,6516,73,24,120,8861,416,800,5095,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,3,0,13,0,2,8.7820158,8.5360146,-1927.1543,-.2459631,0,0,0,,,
090799,2009,behavioural science,behaviouralscience,1076,7517,65,14,123,9988,381,811,5201,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,4,0,13,0,3,8.924922,8.5566063,-926.1543,-.10305691,0,0,0,,,
090799,2010,behavioural science,behaviouralscience,1062,8153,101,23,136,10647,420,752,5310,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,5,0,13,0,4,9.0061417,8.5773468,-290.1543,-.021837234,0,0,0,,,
090799,2011,behavioural science,behaviouralscience,1039,8474,93,36,154,10998,425,778,5442,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,6,0,13,0,5,9.0447578,8.601902,30.845703,.016778946,0,0,0,,,
090799,2012,behavioural science,behaviouralscience,1102,8857,130,48,125,11569,402,905,4520,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,7,0,13,0,6,9.0889635,8.4162674,413.8457,.060984612,0,0,0,,,
090799,2013,behavioural science,behaviouralscience,1153,9096,156,91,108,11981,405,971,5868,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,8,0,13,0,7,9.1155901,8.677269,652.8457,.087611198,0,0,0,,,
090799,2014,behavioural science,behaviouralscience,1225,9139,150,117,84,12078,400,962,6044,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,9,0,13,0,8,9.120306,8.7068214,695.8457,.092327118,0,0,0,,,
090799,2015,behavioural science,behaviouralscience,922,9627,141,117,68,12329,332,1122,6152,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,10,0,13,0,9,9.172327,8.7245321,1183.8457,.14434814,0,0,0,,,
090799,2016,behavioural science,behaviouralscience,1144,9998,182,157,77,12988,330,1101,6256,1,Behavioural Science nec,0,0,behaviouralscience,0,0,1,11,0,13,0,10,9.2101402,8.7412958,1554.8457,.18216133,0,0,0,,,
090799,2017,behavioural science,behaviouralscience,1174,9902,194,117,104,12995,323,1181,6349,1,Behavioural Science n.e.c.,0,0,behaviouralscience,0,0,1,12,0,13,0,11,9.2004919,8.756053,1458.8457,.17251301,0,0,0,,,
090799,2018,behavioural science,behaviouralscience,1198,9824,223,117,104,13145,377,1302,6444,1,Behavioural Science n.e.c.,0,0,behaviouralscience,0,0,1,13,1,13,0,12,9.192584,8.7709045,1380.8457,.16460514,0,0,0,,,
090999,2006,law,law,1381,5751,111,4,204,8335,74,810,8170,3,Law nec,0,0,law,0,0,1,1,0,13,0,0,8.6571293,9.0082245,-1020.231,-.15774345,0,0,0,,,
090999,2007,law,law,2030,5913,132,5,194,9110,67,768,8333,3,Law nec,0,0,law,0,0,1,2,0,13,0,1,8.6849089,9.0279789,-858.23096,-.12996387,0,0,0,,,
090999,2008,law,law,2070,5823,155,3,188,9312,78,995,8499,3,Law nec,0,0,law,0,0,1,3,0,13,0,2,8.6695709,9.0477037,-948.23096,-.14530182,0,0,0,,,
090999,2009,law,law,2631,6322,149,3,200,10535,64,1165,8677,3,Law nec,0,0,law,0,0,1,4,0,13,0,3,8.751791,9.0684309,-449.23096,-.063081741,0,0,0,,,
090999,2010,law,law,2471,6372,154,< 10,188,10701,np,1422,8859,3,Law nec,0,0,law,0,0,1,5,0,13,0,4,8.7596684,9.0891895,-399.23096,-.055204391,0,0,0,,,
090999,2011,law,law,2670,6408,176,8,184,11168,86,1636,9080,3,Law nec,0,0,law,0,0,1,6,0,13,0,5,8.7653027,9.1138296,-363.23096,-.049570084,0,0,0,,,
090999,2012,law,law,2935,6658,249,8,188,11825,90,1697,4520,3,Law nec,0,0,law,0,0,1,7,0,13,0,6,8.8035746,8.4162674,-113.23096,-.01129818,0,0,0,,,
090999,2013,law,law,3093,7164,261,22,162,12524,94,1727,9792,3,Law nec,0,0,law,0,0,1,8,0,13,0,7,8.8768234,9.1893206,392.76904,.061950684,0,0,0,,,
090999,2014,law,law,3375,7795,198,6,148,13463,83,1858,10085,3,Law nec,0,0,law,0,0,1,9,0,13,0,8,8.9612379,9.2188044,1023.769,.14636517,0,0,0,,,
090999,2015,law,law,2723,7874,222,3,136,13605,84,2562,10266,3,Law nec,0,0,law,0,0,1,10,0,13,0,9,8.9713211,9.2365923,1102.769,.15644836,0,0,0,,,
090999,2016,law,law,3781,7605,218,3,131,13452,85,1629,10440,3,Law nec,0,0,law,0,0,1,11,0,13,0,10,8.9365616,9.2533998,833.76904,.12168884,0,0,0,,,
090999,2017,law,law,3830,7189,257,4,125,13096,70,1621,10596,3,Law n.e.c.,0,0,law,0,0,1,12,0,13,0,11,8.8803072,9.2682314,417.76904,.065434456,0,0,0,,,
090999,2018,law,law,3885,7152,265,5,126,13090,70,1588,10754,3,Law n.e.c.,0,0,law,0,0,1,13,1,13,0,12,8.8751469,9.2830334,380.76904,.060274124,0,0,0,,,
091199,2006,justice and law enforcement,justiceandlawenforcement,422,1297,1810,29,42,3750,7,143,4899,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,1,0,13,0,0,7.167809,8.4967861,-81.230713,-.044584751,0,0,0,,,
091199,2007,justice and law enforcement,justiceandlawenforcement,429,1174,838,24,20,2638,13,140,4996,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,2,0,13,0,1,7.068172,8.5163927,-204.23071,-.14422178,0,0,0,,,
091199,2008,justice and law enforcement,justiceandlawenforcement,468,1124,1298,30,17,3101,9,155,5095,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,3,0,13,0,2,7.0246491,8.5360146,-254.23071,-.18774462,0,0,0,,,
091199,2009,justice and law enforcement,justiceandlawenforcement,479,1088,940,39,14,2687,11,117,5201,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,4,0,13,0,3,6.9920964,8.5566063,-290.23071,-.22029734,0,0,0,,,
091199,2010,justice and law enforcement,justiceandlawenforcement,246,1067,1791,42,14,3312,15,138,5310,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,5,0,13,0,4,6.9726062,8.5773468,-311.23071,-.23978758,0,0,0,,,
091199,2011,justice and law enforcement,justiceandlawenforcement,127,1058,961,54,6,2358,13,139,5442,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,6,0,13,0,5,6.9641356,8.601902,-320.23071,-.24825811,0,0,0,,,
091199,2012,justice and law enforcement,justiceandlawenforcement,117,1421,1134,63,7,2879,11,125,4520,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,7,0,13,0,6,7.2591162,8.4162674,42.769287,.046722412,0,0,0,,,
091199,2013,justice and law enforcement,justiceandlawenforcement,102,1586,504,80,8,2421,10,130,5868,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,8,0,13,0,7,7.3689704,8.677269,207.76929,.15657663,0,0,0,,,
091199,2014,justice and law enforcement,justiceandlawenforcement,92,1489,712,101,7,2560,11,148,6044,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,9,0,13,0,8,7.30586,8.7068214,110.76929,.093466282,0,0,0,,,
091199,2015,justice and law enforcement,justiceandlawenforcement,90,1706,597,74,7,2630,9,147,6152,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,10,0,13,0,9,7.4419069,8.7245321,327.76929,.22951317,0,0,0,,,
091199,2016,justice and law enforcement,justiceandlawenforcement,82,1651,726,55,7,2696,12,164,6256,1,Justice & Law Enforcement nec,0,0,justiceandlawenforcement,0,0,1,11,0,13,0,10,7.4091363,8.7412958,272.76929,.19674253,0,0,0,,,
091199,2017,justice and law enforcement,justiceandlawenforcement,101,1531,882,55,7,2730,8,147,6349,1,Justice & Law Enforcement n.e.c.,0,0,justiceandlawenforcement,0,0,1,12,0,13,0,11,7.3336763,8.756053,152.76929,.12128258,0,0,0,,,
091199,2018,justice and law enforcement,justiceandlawenforcement,91,1725,1257,60,12,3264,14,106,6444,1,Justice & Law Enforcement n.e.c.,0,0,justiceandlawenforcement,0,0,1,13,1,13,0,12,7.4529824,8.7709045,346.76929,.24058867,0,0,0,,,
091300,2006,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,172,110,5,15,4,432,2,123,4899,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,1,0,13,0,0,4.7004805,8.4967861,6.2307663,.090139389,0,0,0,,,
091300,2007,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,137,100,4,15,4,381,2,120,4996,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,2,0,13,0,1,4.6051702,8.5163927,-3.7692337,-.0051708221,0,0,0,,,
091300,2008,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,144,91,3,15,3,395,1,137,5095,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,3,0,13,0,2,4.5108595,8.5360146,-12.769234,-.099481583,0,0,0,,,
091300,2009,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,140,113,4,14,1,411,3,135,5201,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,4,0,13,0,3,4.7273879,8.5566063,9.2307663,.11704683,0,0,0,,,
091300,2010,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,147,182,< 10,20,< 10,589,0,233,5310,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,5,0,13,0,4,5.2040067,8.5773468,78.230766,.5936656,0,0,0,,,
091300,2011,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,101,128,< 5,23,< 5,473,0,215,5442,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,6,0,13,0,5,4.8520303,8.601902,24.230766,.24168921,0,0,0,,,
091300,2012,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,100,110,6,22,< 5,459,< 5,218,4520,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,7,0,13,0,6,4.7004805,8.4162674,6.2307663,.090139389,0,0,0,,,
091300,2013,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,98,110,8,26,< 5,464,< 5,216,5868,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,8,0,13,0,7,4.7004805,8.677269,6.2307663,.090139389,0,0,0,,,
091300,2014,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,80,85,8,29,2,446,4,239,6044,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,9,0,13,0,8,4.4426513,8.7068214,-18.769234,-.1676898,0,0,0,,,
091300,2015,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,105,91,14,25,1,474,4,234,6152,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,10,0,13,0,9,4.5108595,8.7245321,-12.769234,-.099481583,0,0,0,,,
091300,2016,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,110,88,11,34,1,469,4,223,6256,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,11,0,13,0,10,4.4773369,8.7412958,-15.769234,-.13300419,0,0,0,,,
091300,2017,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,110,77,4,8,1,428,4,224,6349,1,Librar. Info. Mang.&Curat. Stud,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,12,0,13,0,11,4.3438053,8.756053,-26.769234,-.26653576,0,0,0,,,
091300,2018,"librarianship, information management and curatorial studies",librarianshipinformationmanagementandcuratorialstudies,103,64,3,12,1,387,3,200,6444,1,Librarianship Information Management & Curatorial Studies,0,0,librarianshipinformationmanagementandcuratorialstudies,0,0,1,13,1,13,0,12,4.1588831,8.7709045,-39.769234,-.45145798,0,0,0,,,
091599,2006,language and literature,languageandliterature,244,4896,460,265,87,6359,163,245,4899,1,Language & Literature nec,0,0,languageandliterature,0,0,1,1,0,13,0,0,8.4961739,8.4967861,-325.15381,-.062569618,0,0,0,,,
091599,2007,language and literature,languageandliterature,228,4824,395,300,76,6221,162,235,4996,1,Language & Literature nec,0,0,languageandliterature,0,0,1,2,0,13,0,1,8.4813585,8.5163927,-397.15381,-.077384949,0,0,0,,,
091599,2008,language and literature,languageandliterature,205,4877,369,365,72,6303,162,254,5095,1,Language & Literature nec,0,0,languageandliterature,0,0,1,3,0,13,0,2,8.4922857,8.5360146,-344.15381,-.066457748,0,0,0,,,
091599,2009,language and literature,languageandliterature,243,5342,503,485,76,7118,167,302,5201,1,Language & Literature nec,0,0,languageandliterature,0,0,1,4,0,13,0,3,8.5833549,8.5566063,120.84619,.024611473,0,0,0,,,
091599,2010,language and literature,languageandliterature,264,5516,594,539,86,7431,149,284,5310,1,Language & Literature nec,0,0,languageandliterature,0,0,1,5,0,13,0,4,8.6154079,8.5773468,294.84619,.056664467,0,0,0,,,
091599,2011,language and literature,languageandliterature,228,5499,620,650,78,7481,152,253,5442,1,Language & Literature nec,0,0,languageandliterature,0,0,1,6,0,13,0,5,8.6123219,8.601902,277.84619,.053578377,0,0,0,,,
091599,2012,language and literature,languageandliterature,211,5691,696,664,71,7758,142,282,4520,1,Language & Literature nec,0,0,languageandliterature,0,0,1,7,0,13,0,6,8.6466417,8.4162674,469.84619,.087898254,0,0,0,,,
091599,2013,language and literature,languageandliterature,164,5549,798,651,49,7617,151,255,5868,1,Language & Literature nec,0,0,languageandliterature,0,0,1,8,0,13,0,7,8.6213732,8.677269,327.84619,.0626297,0,0,0,,,
091599,2014,language and literature,languageandliterature,166,5416,732,754,56,7508,122,262,6044,1,Language & Literature nec,0,0,languageandliterature,0,0,1,9,0,13,0,8,8.5971127,8.7068214,194.84619,.038369179,0,0,0,,,
091599,2015,language and literature,languageandliterature,126,5289,963,602,57,7440,120,282,6152,1,Language & Literature nec,0,0,languageandliterature,0,0,1,10,0,13,0,9,8.5733843,8.7245321,67.846191,.014640808,0,0,0,,,
091599,2016,language and literature,languageandliterature,91,5224,939,565,50,7241,111,260,6256,1,Language & Literature nec,0,0,languageandliterature,0,0,1,11,0,13,0,10,8.5610189,8.7412958,2.8461914,.0022754669,0,0,0,,,
091599,2017,language and literature,languageandliterature,82,5025,1069,529,51,7078,99,223,6349,1,Language & Literature n.e.c.,0,0,languageandliterature,0,0,1,12,0,13,0,11,8.5221806,8.756053,-196.15381,-.03656292,0,0,0,,,
091599,2018,language and literature,languageandliterature,76,4727,998,543,45,6738,113,236,6444,1,Language & Literature n.e.c.,0,0,languageandliterature,0,0,1,13,1,13,0,12,8.4610462,8.7709045,-494.15381,-.097697258,0,0,0,,,
091700,2006,philosophy and religious studies,philosophyandreligiousstudies,417,2755,247,19,40,3853,77,299,4899,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,1,0,13,0,0,7.9211726,8.4967861,52.461426,.021533489,0,0,0,,,
091700,2007,philosophy and religious studies,philosophyandreligiousstudies,398,2688,315,21,60,3857,65,310,4996,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,2,0,13,0,1,7.8965526,8.5163927,-14.538574,-.0030865669,0,0,0,,,
091700,2008,philosophy and religious studies,philosophyandreligiousstudies,414,2464,310,23,55,3628,59,303,5095,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,3,0,13,0,2,7.8095412,8.5360146,-238.53857,-.090097904,0,0,0,,,
091700,2009,philosophy and religious studies,philosophyandreligiousstudies,434,2732,323,26,63,4006,77,351,5201,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,4,0,13,0,3,7.9127893,8.5566063,29.461426,.013150215,0,0,0,,,
091700,2010,philosophy and religious studies,philosophyandreligiousstudies,418,2971,346,33,63,4356,89,436,5310,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,5,0,13,0,4,7.996654,8.5773468,268.46143,.097014904,0,0,0,,,
091700,2011,philosophy and religious studies,philosophyandreligiousstudies,424,2802,364,39,58,4178,78,413,5442,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,6,0,13,0,5,7.9380889,8.601902,99.461426,.038449764,0,0,0,,,
091700,2012,philosophy and religious studies,philosophyandreligiousstudies,484,3053,396,48,41,4561,78,462,4520,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,7,0,13,0,6,8.02388,8.4162674,350.46143,.12424088,0,0,0,,,
091700,2013,philosophy and religious studies,philosophyandreligiousstudies,490,2822,392,33,35,4348,91,485,5868,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,8,0,13,0,7,7.9452009,8.677269,119.46143,.04556179,0,0,0,,,
091700,2014,philosophy and religious studies,philosophyandreligiousstudies,495,2746,385,32,31,4406,77,639,6044,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,9,0,13,0,8,7.9179006,8.7068214,43.461426,.018261433,0,0,0,,,
091700,2015,philosophy and religious studies,philosophyandreligiousstudies,435,2422,420,38,25,3916,75,501,6152,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,10,0,13,0,9,7.7923489,8.7245321,-280.53857,-.10729027,0,0,0,,,
091700,2016,philosophy and religious studies,philosophyandreligiousstudies,415,2564,512,32,32,4138,116,467,6256,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,11,0,13,0,10,7.8493237,8.7412958,-138.53857,-.05031538,0,0,0,,,
091700,2017,philosophy and religious studies,philosophyandreligiousstudies,510,2650,790,11,29,4611,98,523,6349,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,12,0,13,0,11,7.8823147,8.756053,-52.538574,-.017324448,0,0,0,,,
091700,2018,philosophy and religious studies,philosophyandreligiousstudies,433,2464,877,7,21,4455,82,571,6444,1,Philosophy & Religious Studies,0,0,philosophyandreligiousstudies,0,0,1,13,1,13,0,12,7.8095412,8.7709045,-238.53857,-.090097904,0,0,0,,,
091900,2006,economics and econometrics,economicsandeconometrics,142,5781,100,7,27,6421,59,307,6979,2,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,1,0,13,0,0,8.6623316,8.8506613,134.92285,.024517059,0,0,0,,,
091900,2007,economics and econometrics,economicsandeconometrics,148,5916,125,15,30,6610,51,324,7118,2,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,2,0,13,0,1,8.6854162,8.8703823,269.92285,.0476017,0,0,0,,,
091900,2008,economics and econometrics,economicsandeconometrics,154,5761,133,16,33,6510,45,368,8499,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,3,0,13,0,2,8.6588659,9.0477037,114.92285,.021051407,0,0,0,,,
091900,2009,economics and econometrics,economicsandeconometrics,182,5452,118,20,31,6275,51,422,8677,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,4,0,13,0,3,8.6037378,9.0684309,-194.07715,-.034076691,0,0,0,,,
091900,2010,economics and econometrics,economicsandeconometrics,147,5240,116,13,25,5987,57,390,8859,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,5,0,13,0,4,8.5640764,9.0891895,-406.07715,-.073738098,0,0,0,,,
091900,2011,economics and econometrics,economicsandeconometrics,138,5329,163,21,25,6100,50,374,9080,3,Economics & Econometrics       ,0,0,economicsandeconometrics,0,0,1,6,0,13,0,5,8.5809193,9.1138296,-317.07715,-.056895256,0,0,0,,,
091900,2012,economics and econometrics,economicsandeconometrics,139,5411,191,18,23,6195,38,376,4520,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,7,0,13,0,6,8.5961895,8.4162674,-235.07715,-.041625023,0,0,0,,,
091900,2013,economics and econometrics,economicsandeconometrics,132,5384,180,25,18,6176,46,391,9792,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,8,0,13,0,7,8.5911865,9.1893206,-262.07715,-.046627998,0,0,0,,,
091900,2014,economics and econometrics,economicsandeconometrics,135,5693,202,24,22,6569,49,443,10085,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,9,0,13,0,8,8.6469927,9.2188044,46.922852,.0091781616,0,0,0,,,
091900,2015,economics and econometrics,economicsandeconometrics,116,5922,179,7,14,6707,51,419,10266,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,10,0,13,0,9,8.68643,9.2365923,275.92285,.048615456,0,0,0,,,
091900,2016,economics and econometrics,economicsandeconometrics,134,5812,160,14,15,6597,44,416,10440,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,11,0,13,0,10,8.6676798,9.2533998,165.92285,.029865265,0,0,0,,,
091900,2017,economics and econometrics,economicsandeconometrics,147,5949,216,18,13,6771,40,388,10596,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,12,0,13,0,11,8.6909781,9.2682314,302.92285,.053163528,0,0,0,,,
091900,2018,economics and econometrics,economicsandeconometrics,104,5749,202,15,12,6472,41,349,10754,3,Economics & Econometrics,0,0,economicsandeconometrics,0,0,1,13,1,13,0,12,8.6567812,9.2830334,102.92285,.018966675,0,0,0,,,
092199,2006,sport and recreation,sportandrecreation,22,615,6,0,4,691,8,36,4899,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,1,0,13,0,0,6.4216223,8.4967861,-41.076904,-.060508728,0,0,0,,,
092199,2007,sport and recreation,sportandrecreation,19,584,5,0,4,641,7,21,4996,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,2,0,13,0,1,6.3699012,8.5163927,-72.076904,-.11222982,0,0,0,,,
092199,2008,sport and recreation,sportandrecreation,13,663,3,0,1,709,5,23,5095,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,3,0,13,0,2,6.4967752,8.5360146,6.9230957,.014644146,0,0,0,,,
092199,2009,sport and recreation,sportandrecreation,22,729,7,0,3,783,5,18,5201,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,4,0,13,0,3,6.5916739,8.5566063,72.923096,.10954285,0,0,0,,,
092199,2010,sport and recreation,sportandrecreation,15,685,25,0,< 10,750,< 10,19,5310,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,5,0,13,0,4,6.5294189,8.5773468,28.923096,.047287941,0,0,0,,,
092199,2011,sport and recreation,sportandrecreation,17,660,23,0,< 5,735,np,24,5442,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,6,0,13,0,5,6.49224,8.601902,3.9230957,.010108948,0,0,0,,,
092199,2012,sport and recreation,sportandrecreation,11,702,17,0,< 5,764,np,21,4520,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,7,0,13,0,6,6.5539336,8.4162674,45.923096,.071802616,0,0,0,,,
092199,2013,sport and recreation,sportandrecreation,np,699,12,0,< 5,744,9,13,5868,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,8,0,13,0,7,6.5496507,8.677269,42.923096,.067519665,0,0,0,,,
092199,2014,sport and recreation,sportandrecreation,5,690,13,1,2,733,10,12,6044,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,9,0,13,0,8,6.5366917,8.7068214,33.923096,.054560661,0,0,0,,,
092199,2015,sport and recreation,sportandrecreation,14,753,3,0,6,815,13,26,6152,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,10,0,13,0,9,6.6240654,8.7245321,96.923096,.14193439,0,0,0,,,
092199,2016,sport and recreation,sportandrecreation,11,619,5,0,2,688,16,35,6256,1,Sport & Recreation nec,0,0,sportandrecreation,0,0,1,11,0,13,0,10,6.4281054,8.7412958,-37.076904,-.05402565,0,0,0,,,
092199,2017,sport and recreation,sportandrecreation,19,562,28,0,1,639,7,23,6349,1,Sport & Recreation n.e.c.,0,0,sportandrecreation,0,0,1,12,0,13,0,11,6.331502,8.756053,-94.076904,-.15062904,0,0,0,,,
092199,2018,sport and recreation,sportandrecreation,14,568,41,0,2,655,10,20,6444,1,Sport & Recreation n.e.c.,0,0,sportandrecreation,0,0,1,13,1,13,0,12,6.3421216,8.7709045,-88.076904,-.1400094,0,0,0,,,
099900,2006,other society and culture,othersocietyandculture,32,1054,47,18,29,1328,84,64,4899,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,1,0,13,0,0,6.9603477,8.4967861,-1393.2307,-.746562,0,0,0,,,
099900,2007,other society and culture,othersocietyandculture,35,1193,64,37,31,1485,68,56,4996,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,2,0,13,0,1,7.0842266,8.5163927,-1254.2307,-.62268305,0,0,0,,,
099900,2008,other society and culture,othersocietyandculture,32,1122,68,167,28,1541,58,66,5095,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,3,0,13,0,2,7.0228682,8.5360146,-1325.2307,-.6840415,0,0,0,,,
099900,2009,other society and culture,othersocietyandculture,38,1424,87,178,27,1889,64,75,5201,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,4,0,13,0,3,7.2612252,8.5566063,-1023.2307,-.44568443,0,0,0,,,
099900,2010,other society and culture,othersocietyandculture,23,1924,156,240,30,2522,73,76,5310,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,5,0,13,0,4,7.5621614,8.5773468,-523.23071,-.14474821,0,0,0,,,
099900,2011,other society and culture,othersocietyandculture,39,2209,135,273,17,2825,60,93,5442,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,6,0,13,0,5,7.700295,8.601902,-238.23071,-.0066146851,0,0,0,,,
099900,2012,other society and culture,othersocietyandculture,36,2586,220,259,15,3277,71,89,4520,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,7,0,13,0,6,7.8578677,8.4162674,138.76929,.15095806,0,0,0,,,
099900,2013,other society and culture,othersocietyandculture,36,2817,202,314,14,3546,73,90,5868,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,8,0,13,0,7,7.9434276,8.677269,369.76929,.23651791,0,0,0,,,
099900,2014,other society and culture,othersocietyandculture,27,3456,214,338,12,4240,65,127,6044,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,9,0,13,0,8,8.1478672,8.7068214,1008.7693,.44095755,0,0,0,,,
099900,2015,other society and culture,othersocietyandculture,35,3495,194,342,14,4299,56,164,6152,1,Other Society & Culture,0,0,othersocietyandculture,0,0,1,10,0,13,0,9,8.1590891,8.7245321,1047.7693,.45217943,0,0,0,,,
